tyre_id,brand,model,tyre_size,width_mm,aspect_ratio,rim_inch,season_type,tyre_segment,vehicle_type,vehicle_weight_kg,drive_type,wheel_position,country,region,city,latitude,longitude,climate_zone,road_type,measurement_date,season_of_year,mileage_km,td_initial_mm,td_current_mm,td_inner_mm,td_center_mm,td_outer_mm,wear_mm,wear_rate_mm_10000km,predicted_life_km,remaining_life_km,fuel_efficiency_class,wet_grip_class,noise_db,rolling_resistance,price_eur,cost_per_1000km,risk_class,cluster_id
TYR01963,Pirelli,PIR-Sport-711,235/45 R18,235,45,18,summer,premium,fleet,1427.0,awd,front_right,Portugal,Southern Europe,Lisbon,38.70229,-9.15445,mediterranean,urban,2020-08-23,summer,33379.0,7.35,6.18,5.73,6.11,6.05,1.17,0.35,164177.0,130798.0,C,D,72.6,5.25,306.38,1.87,low,0
TYR01964,Pirelli,PIR-Tour-972,255/40 R19,255,40,19,winter,premium,family,1294.0,fwd,rear_right,Spain,Southern Europe,Madrid,40.41265,-3.74034,mediterranean,urban,2021-02-16,winter,12187.0,8.08,7.49,7.26,7.55,7.09,0.59,0.483,134159.0,121972.0,B,A,75.9,5.71,292.82,2.18,low,0
TYR01965,Bridgestone,BRI-Sport-525,235/45 R18,235,45,18,winter,mid-range,fleet,1854.0,awd,front_left,Germany,Western Europe,Berlin,52.45337,13.30475,continental,mixed,2024-07-13,summer,38268.0,8.28,4.16,3.93,4.09,4.05,4.12,1.077,62027.0,23759.0,B,B,73.5,5.9,280.27,4.52,low,0
TYR01966,Pirelli,PIR-Eco-905,225/45 R17,225,45,17,summer,premium,city,1089.0,awd,rear_right,Italy,Southern Europe,Milan,45.4436,9.32631,mediterranean,mountain,2022-08-09,summer,89847.0,8.21,1.1,1.0,1.21,1.0,7.75,0.863,89847.0,0.0,A,C,71.9,7.9,289.62,3.22,critical,3
TYR01967,Michelin,MIC-Tour-492,255/40 R19,255,40,19,winter,premium,city,1317.0,rwd,front_right,Norway,Northern Europe,Oslo,59.97979,10.76558,cold,highway,2025-01-13,winter,28204.0,8.7,7.09,6.78,7.11,6.98,1.61,0.57,124586.0,96381.0,C,A,73.5,6.13,342.79,2.75,low,0
TYR01968,Bridgestone,BRI-Eco-846,195/65 R15,195,65,15,all-season,mid-range,city,1106.0,awd,rear_left,France,Western Europe,Lyon,45.76833,4.85045,temperate,rural,2019-01-06,winter,20439.0,8.07,6.12,6.0,6.12,6.09,1.94,0.951,68041.0,47602.0,B,B,73.6,5.93,220.15,3.24,low,0
TYR01969,Hankook,HAN-Drive-148,235/45 R18,235,45,18,winter,mid-range,suv,1767.0,awd,rear_right,Spain,Southern Europe,Madrid,40.45297,-3.8826,mediterranean,mixed,2021-10-16,autumn,21316.0,7.63,6.1,5.8,6.22,5.89,1.52,0.714,84406.0,63089.0,C,A,73.7,5.45,246.49,2.92,low,0
TYR01970,BudgetRoad,BUD-Sport-382,195/65 R15,195,65,15,summer,budget,suv,2097.0,fwd,front_right,Norway,Northern Europe,Oslo,59.83133,10.69787,cold,urban,2022-06-29,summer,19596.0,8.59,6.6,6.4,6.52,6.51,2.0,1.02,68588.0,48992.0,B,B,73.8,7.75,169.12,2.47,low,0
TYR01971,Pirelli,PIR-Drive-503,255/40 R19,255,40,19,all-season,premium,fleet,1626.0,fwd,front_right,Portugal,Southern Europe,Lisbon,38.72084,-9.21002,mediterranean,urban,2025-01-19,winter,9839.0,8.41,7.71,7.63,7.69,7.51,0.7,0.716,95098.0,85259.0,A,A,74.1,7.69,300.85,3.16,low,0
TYR01972,Michelin,MIC-Eco-255,205/55 R16,205,55,16,all-season,premium,suv,1391.0,awd,rear_right,Italy,Southern Europe,Milan,45.46778,9.11062,mediterranean,mixed,2019-03-28,spring,26810.0,8.84,7.23,7.14,7.18,7.18,1.61,0.6,120575.0,93765.0,C,B,73.4,5.35,284.27,2.36,low,0
TYR01973,Hankook,HAN-Grip-839,205/55 R16,205,55,16,all-season,mid-range,suv,2202.0,fwd,rear_right,Sweden,Northern Europe,Stockholm,59.24901,18.12364,cold,mixed,2023-11-27,autumn,29263.0,7.38,4.56,4.31,4.62,4.44,2.82,0.964,59957.0,30695.0,C,A,71.7,5.19,228.58,3.81,low,0
TYR01974,Hankook,HAN-Sport-619,235/45 R18,235,45,18,summer,mid-range,family,1625.0,fwd,front_right,France,Western Europe,Lyon,45.60426,4.71771,temperate,rural,2024-04-02,spring,13857.0,8.87,7.74,7.38,7.8,7.27,1.13,0.815,89239.0,75382.0,B,D,74.4,5.88,253.41,2.84,low,0
TYR01975,Yokohama,YOK-Eco-713,235/45 R18,235,45,18,summer,mid-range,fleet,1456.0,awd,rear_right,Portugal,Southern Europe,Lisbon,38.72172,-9.15623,mediterranean,urban,2025-09-09,autumn,14821.0,8.2,7.17,6.97,7.22,6.91,1.02,0.691,95460.0,80640.0,A,E,74.1,7.65,230.54,2.42,low,0
TYR01976,Continental,CON-Drive-487,255/40 R19,255,40,19,all-season,premium,suv,1965.0,fwd,front_left,Czechia,Eastern Europe,Prague,50.13864,14.47269,continental,urban,2021-03-28,spring,9877.0,7.84,6.98,6.62,6.88,6.82,0.86,0.868,71902.0,62025.0,C,D,73.8,6.37,340.08,4.73,low,0
TYR01977,Continental,CON-Grip-290,225/45 R17,225,45,17,all-season,premium,suv,1970.0,awd,rear_left,Spain,Southern Europe,Madrid,40.43277,-3.6134,mediterranean,rural,2019-07-12,summer,26138.0,8.55,6.73,6.48,6.81,6.38,1.82,0.696,99858.0,73720.0,B,D,73.6,6.63,297.08,2.98,low,0
TYR01978,Continental,CON-Sport-581,255/40 R19,255,40,19,all-season,premium,ev,2307.0,fwd,rear_left,Spain,Southern Europe,Madrid,40.24744,-3.67863,mediterranean,mountain,2020-10-12,autumn,38023.0,8.81,6.71,6.3,6.82,6.64,2.1,0.552,130533.0,92511.0,A,B,74.1,7.63,358.47,2.75,low,0
TYR01979,BudgetRoad,BUD-Eco-984,235/45 R18,235,45,18,winter,budget,suv,1887.0,awd,rear_left,Portugal,Southern Europe,Lisbon,38.73293,-9.25694,mediterranean,mixed,2024-05-21,spring,17496.0,7.28,6.03,5.68,5.96,5.73,1.25,0.716,79381.0,61885.0,C,E,75.4,5.0,179.07,2.26,low,0
TYR01980,Goodyear,GOO-Grip-690,205/55 R16,205,55,16,summer,premium,ev,2358.0,fwd,rear_left,Poland,Eastern Europe,Warsaw,52.2825,21.12877,continental,mountain,2019-10-28,autumn,41273.0,7.43,3.17,2.85,3.14,2.87,4.26,1.032,56494.0,15221.0,D,C,71.5,4.55,291.76,5.16,medium,1
TYR01981,Yokohama,YOK-Drive-102,235/45 R18,235,45,18,winter,mid-range,ev,2077.0,fwd,rear_right,Germany,Western Europe,Berlin,52.49553,13.36856,continental,highway,2021-10-13,autumn,37574.0,8.19,4.95,4.8,4.75,4.77,3.24,0.863,76368.0,38794.0,B,C,75.3,6.72,248.37,3.25,low,0
TYR01982,Pirelli,PIR-Drive-106,195/65 R15,195,65,15,summer,premium,ev,1970.0,fwd,rear_left,Netherlands,Western Europe,Amsterdam,52.3136,4.85775,oceanic,urban,2020-06-15,summer,21842.0,8.14,7.1,6.9,7.08,7.02,1.05,0.479,136674.0,114833.0,B,D,75.2,7.13,291.59,2.13,low,0
TYR01983,Yokohama,YOK-Drive-949,255/40 R19,255,40,19,winter,mid-range,city,1163.0,rwd,front_left,France,Western Europe,Lyon,45.67484,4.95938,temperate,mountain,2021-08-26,summer,15686.0,8.61,7.33,7.14,7.29,7.13,1.28,0.814,86123.0,70437.0,A,B,75.4,7.01,241.9,2.81,low,0
TYR01984,Hankook,HAN-Sport-223,195/65 R15,195,65,15,summer,mid-range,fleet,1325.0,awd,front_left,Portugal,Southern Europe,Lisbon,38.72178,-9.28082,mediterranean,mountain,2021-12-25,winter,17005.0,7.84,6.54,6.17,6.49,6.39,1.3,0.763,81808.0,64803.0,D,C,72.6,4.59,198.04,2.42,low,0
TYR01985,Pirelli,PIR-Grip-123,255/40 R19,255,40,19,summer,premium,fleet,1827.0,fwd,front_right,Portugal,Southern Europe,Lisbon,38.69059,-9.08305,mediterranean,urban,2021-08-29,summer,11494.0,7.95,7.23,7.07,7.11,7.22,0.72,0.624,101640.0,90147.0,C,A,74.6,5.87,318.85,3.14,low,0
TYR01986,Bridgestone,BRI-Eco-688,225/45 R17,225,45,17,summer,mid-range,family,1437.0,rwd,rear_left,Czechia,Eastern Europe,Prague,50.04118,14.57372,continental,rural,2024-03-29,spring,37504.0,8.77,4.94,4.5,5.0,4.73,3.82,1.019,70303.0,32799.0,C,B,74.0,5.54,259.98,3.7,low,0
TYR01987,Yokohama,YOK-Drive-402,195/65 R15,195,65,15,summer,mid-range,fleet,1691.0,awd,rear_right,Italy,Southern Europe,Milan,45.46678,9.12359,mediterranean,urban,2020-06-28,summer,18343.0,7.51,6.46,6.4,6.54,6.09,1.05,0.572,103400.0,85058.0,D,B,73.2,4.42,204.05,1.97,low,0
TYR01988,Bridgestone,BRI-Tour-810,225/45 R17,225,45,17,all-season,mid-range,fleet,1472.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.47508,4.89936,oceanic,mixed,2022-03-16,spring,35629.0,8.06,5.77,5.5,5.87,5.53,2.29,0.642,100589.0,64959.0,D,E,74.3,4.98,254.3,2.53,low,0
TYR01989,Hankook,HAN-Tour-744,205/55 R16,205,55,16,all-season,mid-range,city,1062.0,fwd,front_left,Germany,Western Europe,Berlin,52.54921,13.37888,continental,rural,2020-05-09,spring,21859.0,8.69,6.85,6.65,6.93,6.68,1.85,0.845,83931.0,62072.0,C,C,72.0,5.8,215.14,2.56,low,0
TYR01990,Pirelli,PIR-Grip-226,225/45 R17,225,45,17,winter,premium,suv,1768.0,rwd,rear_right,Netherlands,Western Europe,Amsterdam,52.33876,4.78285,oceanic,highway,2020-11-18,autumn,50880.0,7.81,4.37,4.12,4.41,4.11,3.44,0.676,91944.0,41064.0,C,C,72.3,5.64,272.78,2.97,low,0
TYR01991,BudgetRoad,BUD-Grip-417,195/65 R15,195,65,15,winter,budget,ev,1816.0,rwd,front_left,Norway,Northern Europe,Oslo,59.8642,10.83547,cold,highway,2023-07-31,summer,35778.0,7.98,4.36,4.22,4.4,4.24,3.63,1.014,62939.0,27161.0,A,B,74.1,7.95,172.51,2.74,low,0
TYR01992,Yokohama,YOK-Grip-301,195/65 R15,195,65,15,winter,mid-range,city,1300.0,rwd,rear_right,Poland,Eastern Europe,Warsaw,52.26841,20.94825,continental,highway,2023-09-23,autumn,11102.0,7.47,6.72,6.44,6.75,6.57,0.75,0.678,86638.0,75537.0,D,B,73.3,4.97,207.68,2.4,low,0
TYR01993,Continental,CON-Grip-795,225/45 R17,225,45,17,all-season,premium,suv,1690.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.52601,4.7128,oceanic,mixed,2021-03-26,spring,30017.0,8.26,6.51,6.36,6.52,6.46,1.75,0.583,114346.0,84329.0,C,A,72.2,5.67,295.12,2.58,low,0
TYR01994,Yokohama,YOK-Grip-283,235/45 R18,235,45,18,summer,mid-range,suv,1918.0,rwd,front_left,Spain,Southern Europe,Madrid,40.46047,-3.55158,mediterranean,mixed,2024-11-26,autumn,34283.0,7.21,4.43,4.25,4.53,4.38,2.78,0.812,69148.0,34865.0,B,A,72.6,5.76,250.66,3.62,low,0
TYR01995,Bridgestone,BRI-Drive-370,195/65 R15,195,65,15,summer,mid-range,family,1324.0,awd,rear_left,Germany,Western Europe,Berlin,52.60414,13.32301,continental,mixed,2023-12-17,winter,21828.0,7.98,5.58,5.31,5.51,5.28,2.4,1.1,57988.0,36160.0,C,A,72.9,6.63,234.02,4.04,low,0
TYR01996,Pirelli,PIR-Sport-852,195/65 R15,195,65,15,all-season,premium,suv,2283.0,awd,rear_right,Netherlands,Western Europe,Amsterdam,52.30872,4.92495,oceanic,rural,2019-08-11,summer,35223.0,8.14,4.91,4.63,4.94,4.85,3.23,0.916,71360.0,36137.0,B,B,75.8,5.79,271.96,3.81,low,0
TYR01997,Yokohama,YOK-Eco-667,235/45 R18,235,45,18,all-season,mid-range,suv,1937.0,awd,rear_right,Spain,Southern Europe,Madrid,40.54173,-3.78241,mediterranean,rural,2021-05-29,spring,23949.0,8.88,6.94,6.68,6.99,6.83,1.94,0.81,89867.0,65918.0,B,B,74.6,5.99,245.69,2.73,low,0
TYR01998,Pirelli,PIR-Tour-803,225/45 R17,225,45,17,all-season,premium,fleet,1583.0,rwd,rear_left,France,Western Europe,Lyon,45.75154,4.84805,temperate,rural,2024-02-28,winter,21731.0,8.63,6.52,6.23,6.43,6.5,2.11,0.972,72296.0,50564.0,B,E,74.1,6.08,282.75,3.91,low,0
TYR01999,Michelin,MIC-Eco-677,205/55 R16,205,55,16,summer,premium,ev,2326.0,rwd,front_left,Norway,Northern Europe,Oslo,59.97654,11.01684,cold,rural,2021-12-22,winter,23525.0,7.96,5.95,5.76,5.96,5.73,2.01,0.854,74458.0,50934.0,B,A,74.0,7.12,311.72,4.19,low,0
TYR02000,Goodyear,GOO-Sport-815,195/65 R15,195,65,15,all-season,premium,suv,1609.0,rwd,rear_right,Italy,Southern Europe,Milan,45.45758,9.17195,mediterranean,highway,2021-06-07,summer,23717.0,7.97,6.35,6.04,6.48,6.19,1.62,0.685,92984.0,69267.0,A,D,73.8,7.36,253.28,2.72,low,0
TYR02001,Pirelli,PIR-Grip-429,205/55 R16,205,55,16,summer,premium,fleet,1778.0,rwd,rear_left,Norway,Northern Europe,Oslo,59.96112,10.68095,cold,mixed,2019-06-13,summer,35461.0,8.02,4.67,4.54,4.73,4.47,3.35,0.945,67972.0,32511.0,A,B,71.4,8.26,260.69,3.84,low,0
TYR02002,Goodyear,GOO-Sport-826,235/45 R18,235,45,18,winter,premium,ev,1293.0,awd,front_right,France,Western Europe,Lyon,45.82129,4.77289,temperate,mixed,2020-11-08,autumn,37012.0,7.43,5.11,4.67,5.17,4.94,2.33,0.629,92832.0,55820.0,B,D,74.2,6.67,320.96,3.46,low,0
TYR02003,Pirelli,PIR-Eco-166,255/40 R19,255,40,19,winter,premium,family,1450.0,fwd,front_right,Italy,Southern Europe,Milan,45.58661,9.10376,mediterranean,highway,2021-01-16,winter,6063.0,7.66,7.23,6.89,7.16,7.1,0.43,0.706,85814.0,79751.0,A,A,72.9,6.7,320.23,3.73,low,0
TYR02004,Pirelli,PIR-Eco-719,205/55 R16,205,55,16,summer,premium,fleet,1329.0,rwd,rear_left,Sweden,Northern Europe,Stockholm,59.28971,18.11004,cold,highway,2021-05-20,spring,23807.0,8.08,5.88,5.5,5.9,5.83,2.2,0.925,70091.0,46285.0,E,B,73.7,3.07,263.3,3.76,low,0
TYR02005,Goodyear,GOO-Grip-498,255/40 R19,255,40,19,summer,premium,ev,1950.0,rwd,rear_left,Czechia,Eastern Europe,Prague,50.0238,14.31636,continental,urban,2022-09-06,autumn,25642.0,7.83,5.41,4.89,5.44,5.17,2.43,0.946,65903.0,40262.0,D,C,74.6,3.92,338.66,5.14,low,0
TYR02006,BudgetRoad,BUD-Eco-833,225/45 R17,225,45,17,winter,budget,fleet,1563.0,awd,front_left,Portugal,Southern Europe,Lisbon,38.80043,-9.1729,mediterranean,highway,2025-03-07,spring,35724.0,8.64,5.97,5.52,5.99,5.87,2.66,0.745,94415.0,58691.0,E,A,74.5,3.77,201.28,2.13,low,0
TYR02007,Bridgestone,BRI-Grip-308,205/55 R16,205,55,16,summer,mid-range,family,1554.0,fwd,rear_right,Sweden,Northern Europe,Stockholm,59.28018,18.14401,cold,highway,2020-06-09,summer,33996.0,8.1,5.75,5.48,5.77,5.67,2.35,0.691,94061.0,60065.0,B,B,72.3,6.41,226.97,2.41,low,0
TYR02008,Yokohama,YOK-Eco-312,255/40 R19,255,40,19,all-season,mid-range,city,1230.0,rwd,rear_right,Spain,Southern Europe,Madrid,40.33491,-3.61179,mediterranean,mixed,2024-05-12,spring,20275.0,7.42,6.22,6.15,6.37,6.18,1.2,0.592,98277.0,78001.0,A,D,73.9,7.18,251.01,2.55,low,0
TYR02009,Hankook,HAN-Tour-238,195/65 R15,195,65,15,summer,mid-range,ev,2081.0,fwd,rear_left,Poland,Eastern Europe,Warsaw,52.26597,21.13628,continental,rural,2022-07-06,summer,35523.0,8.12,4.83,4.71,4.84,4.68,3.29,0.927,70325.0,34802.0,A,B,73.0,7.74,215.62,3.07,low,0
TYR02010,Continental,CON-Drive-584,195/65 R15,195,65,15,all-season,premium,ev,1989.0,awd,rear_left,Germany,Western Europe,Berlin,52.59855,13.41612,continental,urban,2020-06-25,summer,25476.0,8.09,5.84,5.63,5.83,5.74,2.25,0.882,73578.0,48102.0,D,B,73.4,4.47,303.98,4.13,low,0
TYR02011,Goodyear,GOO-Grip-114,235/45 R18,235,45,18,winter,premium,ev,1898.0,fwd,rear_left,Netherlands,Western Europe,Amsterdam,52.37678,4.88276,oceanic,rural,2019-01-10,winter,29637.0,7.32,5.37,5.11,5.39,5.34,1.95,0.659,86755.0,57118.0,D,B,73.0,4.34,338.91,3.91,low,0
TYR02012,Pirelli,PIR-Tour-687,235/45 R18,235,45,18,summer,premium,fleet,1606.0,awd,rear_left,Portugal,Southern Europe,Lisbon,38.75217,-9.11724,mediterranean,mountain,2021-12-10,winter,19954.0,8.26,6.47,6.15,6.46,6.45,1.79,0.899,74119.0,54165.0,E,C,72.3,3.75,281.45,3.8,low,0
TYR02013,Bridgestone,BRI-Sport-795,225/45 R17,225,45,17,all-season,mid-range,ev,1727.0,awd,front_right,Norway,Northern Europe,Oslo,59.94207,10.59241,cold,urban,2024-11-11,autumn,17654.0,7.91,6.66,6.4,6.63,6.55,1.25,0.708,89140.0,71485.0,E,E,72.4,3.07,300.96,3.38,low,0
TYR02014,Bridgestone,BRI-Tour-114,255/40 R19,255,40,19,summer,mid-range,suv,1748.0,awd,rear_right,Norway,Northern Europe,Oslo,59.74583,10.73499,cold,urban,2025-08-10,summer,15456.0,8.65,7.62,7.46,7.72,7.36,1.03,0.666,105820.0,90364.0,C,D,71.4,5.37,305.31,2.89,low,0
TYR02015,Pirelli,PIR-Tour-490,205/55 R16,205,55,16,winter,premium,ev,2209.0,rwd,front_right,Germany,Western Europe,Berlin,52.54992,13.34091,continental,highway,2020-06-23,summer,20831.0,8.72,6.83,6.5,6.83,6.69,1.89,0.907,78482.0,57650.0,D,E,72.8,4.45,260.78,3.32,low,0
TYR02016,Goodyear,GOO-Tour-333,195/65 R15,195,65,15,summer,premium,fleet,1884.0,awd,front_left,Spain,Southern Europe,Madrid,40.27887,-3.7453,mediterranean,urban,2022-09-11,autumn,7408.0,7.95,7.56,7.26,7.69,7.4,0.4,0.538,118173.0,110766.0,C,C,73.4,4.8,279.84,2.37,low,0
TYR02017,Michelin,MIC-Sport-643,195/65 R15,195,65,15,all-season,premium,city,1490.0,fwd,rear_right,Germany,Western Europe,Berlin,52.45642,13.46524,continental,mountain,2020-10-31,autumn,19771.0,8.73,7.92,7.76,7.87,7.9,0.81,0.41,173976.0,154205.0,A,A,71.8,7.9,284.95,1.64,low,0
TYR02018,BudgetRoad,BUD-Sport-892,225/45 R17,225,45,17,summer,budget,family,1729.0,rwd,rear_right,Germany,Western Europe,Berlin,52.44406,13.52822,continental,mountain,2024-08-26,summer,51404.0,7.41,1.35,1.09,1.24,1.18,6.06,1.179,51404.0,0.0,C,A,76.4,5.66,177.79,3.46,critical,3
TYR02019,Goodyear,GOO-Tour-169,205/55 R16,205,55,16,summer,premium,ev,1907.0,awd,rear_right,Poland,Eastern Europe,Warsaw,52.30707,20.95648,continental,urban,2022-09-12,autumn,21150.0,8.17,6.39,5.95,6.48,6.15,1.78,0.844,77888.0,56737.0,C,E,74.0,4.69,291.65,3.74,low,0
TYR02020,Michelin,MIC-Drive-865,235/45 R18,235,45,18,all-season,premium,city,1211.0,awd,front_right,Sweden,Northern Europe,Stockholm,59.32932,18.12519,cold,mixed,2025-06-15,summer,30047.0,8.23,6.11,5.98,5.99,5.91,2.12,0.707,93840.0,63794.0,C,B,72.8,5.52,330.44,3.52,low,0
TYR02021,Bridgestone,BRI-Drive-297,235/45 R18,235,45,18,summer,mid-range,suv,1731.0,awd,rear_right,Czechia,Eastern Europe,Prague,50.17595,14.53935,continental,mountain,2025-12-28,winter,30286.0,8.66,4.65,4.23,4.71,4.48,4.01,1.325,53281.0,22996.0,B,C,73.2,6.63,272.3,5.11,low,0
TYR02022,Pirelli,PIR-Sport-244,195/65 R15,195,65,15,all-season,premium,ev,1962.0,fwd,front_right,Poland,Eastern Europe,Warsaw,52.3652,20.97862,continental,mountain,2020-05-03,spring,20402.0,8.63,6.52,6.23,6.46,6.4,2.11,1.033,68059.0,47656.0,A,B,71.0,7.43,279.87,4.11,low,0
TYR02023,Continental,CON-Drive-800,235/45 R18,235,45,18,winter,premium,family,1380.0,fwd,front_left,Sweden,Northern Europe,Stockholm,59.47622,18.06229,cold,mountain,2022-08-14,summer,22588.0,7.56,5.17,4.88,5.14,5.17,2.39,1.058,56351.0,33763.0,B,B,72.3,6.91,329.09,5.84,low,0
TYR02024,Yokohama,YOK-Drive-460,225/45 R17,225,45,17,winter,mid-range,ev,2229.0,awd,rear_right,Poland,Eastern Europe,Warsaw,52.3228,21.06078,continental,mixed,2022-09-04,autumn,26538.0,8.59,6.57,6.28,6.61,6.47,2.02,0.76,91974.0,65436.0,D,B,72.9,5.16,234.19,2.55,low,0
TYR02025,Goodyear,GOO-Sport-905,225/45 R17,225,45,17,winter,premium,ev,2048.0,rwd,front_left,Spain,Southern Europe,Madrid,40.41766,-3.66666,mediterranean,urban,2019-08-03,summer,17691.0,7.6,6.46,6.38,6.53,6.26,1.14,0.642,93495.0,75804.0,B,B,74.1,6.56,310.68,3.32,low,0
TYR02026,Goodyear,GOO-Grip-279,225/45 R17,225,45,17,all-season,premium,city,1000.0,rwd,front_left,Sweden,Northern Europe,Stockholm,59.30783,18.09736,cold,mountain,2023-04-17,spring,18020.0,8.81,7.0,6.91,6.98,6.81,1.81,1.007,71601.0,53581.0,B,B,74.2,6.51,260.24,3.63,low,0
TYR02027,Bridgestone,BRI-Grip-306,225/45 R17,225,45,17,summer,mid-range,fleet,1817.0,awd,rear_right,Germany,Western Europe,Berlin,52.33223,13.43128,continental,mixed,2019-01-21,winter,12214.0,7.73,6.57,6.45,6.6,6.47,1.15,0.945,64819.0,52605.0,A,D,72.7,6.66,263.69,4.07,low,0
TYR02028,Yokohama,YOK-Drive-120,255/40 R19,255,40,19,winter,mid-range,city,1186.0,awd,front_right,Poland,Eastern Europe,Warsaw,52.2657,21.17811,continental,mixed,2024-04-08,spring,11588.0,7.72,6.96,6.58,6.91,6.87,0.76,0.66,92797.0,81209.0,D,C,72.5,4.14,245.03,2.64,low,0
TYR02029,Yokohama,YOK-Grip-146,205/55 R16,205,55,16,summer,mid-range,fleet,1645.0,rwd,rear_left,France,Western Europe,Lyon,45.70467,4.80206,temperate,highway,2021-05-19,spring,23980.0,7.59,5.71,5.37,5.8,5.69,1.88,0.782,76512.0,52532.0,C,B,74.1,6.04,228.36,2.98,low,0
TYR02030,Michelin,MIC-Sport-112,255/40 R19,255,40,19,all-season,premium,fleet,1686.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.33867,4.86864,oceanic,rural,2022-02-12,winter,22467.0,7.58,5.93,5.66,5.84,5.73,1.65,0.732,81643.0,59176.0,C,A,75.6,4.62,335.26,4.11,low,0
TYR02031,Yokohama,YOK-Grip-668,195/65 R15,195,65,15,all-season,mid-range,ev,1843.0,awd,rear_right,Czechia,Eastern Europe,Prague,50.12097,14.36698,continental,rural,2024-06-17,summer,40131.0,7.94,5.26,5.02,5.25,5.24,2.68,0.668,94933.0,54802.0,A,B,74.2,7.03,211.86,2.23,low,0
TYR02032,Continental,CON-Drive-309,205/55 R16,205,55,16,winter,premium,ev,1670.0,awd,rear_left,Germany,Western Europe,Berlin,52.45945,13.43543,continental,rural,2019-02-23,winter,30735.0,7.95,5.54,5.24,5.52,5.1,2.4,0.782,81116.0,50382.0,B,D,72.7,5.93,309.23,3.81,low,0
TYR02033,Yokohama,YOK-Tour-698,235/45 R18,235,45,18,winter,mid-range,fleet,1563.0,fwd,rear_left,Netherlands,Western Europe,Amsterdam,52.52707,4.83618,oceanic,mountain,2021-07-01,summer,13256.0,7.6,6.45,6.18,6.4,6.31,1.15,0.868,69146.0,55890.0,C,C,74.8,5.79,242.33,3.5,low,0
TYR02034,Michelin,MIC-Eco-920,205/55 R16,205,55,16,all-season,premium,ev,2007.0,fwd,front_right,Poland,Eastern Europe,Warsaw,52.26498,21.02555,continental,rural,2021-10-24,autumn,12692.0,8.22,7.2,7.04,7.12,7.1,1.01,0.799,82799.0,70106.0,B,C,73.2,6.37,295.59,3.57,low,0
TYR02035,Continental,CON-Drive-295,225/45 R17,225,45,17,all-season,premium,fleet,1752.0,fwd,rear_left,France,Western Europe,Lyon,45.73918,4.93074,temperate,rural,2022-02-22,winter,23139.0,8.45,6.78,6.34,6.85,6.76,1.67,0.721,95047.0,71908.0,C,D,73.6,6.08,274.82,2.89,low,0
TYR02036,Goodyear,GOO-Tour-724,195/65 R15,195,65,15,summer,premium,city,977.0,awd,rear_right,Germany,Western Europe,Berlin,52.6962,13.35917,continental,mountain,2024-04-13,spring,16363.0,7.4,5.78,5.43,5.77,5.64,1.61,0.986,58799.0,42436.0,B,B,74.0,5.7,279.96,4.76,low,0
TYR02037,Continental,CON-Grip-959,225/45 R17,225,45,17,summer,premium,fleet,1582.0,rwd,rear_left,Netherlands,Western Europe,Amsterdam,52.16367,4.80938,oceanic,rural,2020-10-13,autumn,16950.0,8.41,7.49,7.17,7.61,7.3,0.91,0.539,126368.0,109419.0,A,B,73.6,8.09,315.62,2.5,low,0
TYR02038,Hankook,HAN-Grip-272,255/40 R19,255,40,19,winter,mid-range,fleet,1686.0,rwd,front_left,Czechia,Eastern Europe,Prague,50.14442,14.47119,continental,rural,2023-09-18,autumn,11786.0,8.15,6.69,6.45,6.6,6.65,1.46,1.238,52942.0,41156.0,A,C,73.6,7.56,259.56,4.9,low,0
TYR02039,Michelin,MIC-Sport-314,225/45 R17,225,45,17,all-season,premium,fleet,1612.0,rwd,rear_left,Sweden,Northern Europe,Stockholm,59.45676,18.17046,cold,highway,2024-02-25,winter,26810.0,8.35,5.98,5.52,5.93,5.71,2.38,0.887,76130.0,49320.0,B,B,72.7,6.35,322.15,4.23,low,0
TYR02040,BudgetRoad,BUD-Eco-480,205/55 R16,205,55,16,all-season,budget,city,1337.0,rwd,rear_right,Spain,Southern Europe,Madrid,40.4935,-3.7453,mediterranean,highway,2025-08-15,summer,14151.0,7.48,6.5,6.2,6.64,6.48,0.98,0.693,84920.0,70769.0,B,E,75.3,6.58,150.06,1.77,low,0
TYR02041,Continental,CON-Sport-419,235/45 R18,235,45,18,all-season,premium,fleet,1371.0,fwd,rear_left,Spain,Southern Europe,Madrid,40.42373,-3.61705,mediterranean,highway,2023-04-12,spring,20612.0,7.95,7.02,6.67,7.01,6.88,0.93,0.452,140546.0,119934.0,D,D,71.5,4.28,,2.19,low,0
TYR02042,Michelin,MIC-Sport-614,235/45 R18,235,45,18,summer,premium,family,1451.0,fwd,rear_right,Sweden,Northern Europe,Stockholm,59.33318,18.1076,cold,highway,2021-06-20,summer,33246.0,8.18,6.54,6.42,6.42,6.48,1.64,0.494,133249.0,100003.0,C,A,73.8,5.88,318.08,2.39,low,0
TYR02043,Michelin,MIC-Sport-742,205/55 R16,205,55,16,summer,premium,family,1636.0,rwd,front_left,Czechia,Eastern Europe,Prague,50.10213,14.34969,continental,urban,2023-10-21,autumn,24040.0,7.2,5.92,5.73,5.95,5.62,1.29,0.536,104636.0,80596.0,B,B,70.5,6.47,293.0,2.8,low,0
